source,recipe_id,name,category,ingredients,instructions,servings,image_url
API Ninja,Oatmeal_Breakfast_Bread_Pudding,Oatmeal Breakfast Bread Pudding,,6 c Day-old bread cubes|3/4 c Oatmeal|4 lg Eggs; beaten|2 1/2 c 1% low-fat milk|1/2 c Sugar|1 tb Vanilla extract|1 tb Grated nutmeg|1/2 c Dried currants,"Preheat oven to 350° F. Using a bowl that will hold the bread cubes and still leave it half to a third empty, place the bread cubes, then add the oatmeal. Separately beat the eggs and mix with milk, sugar, vanilla and nutmeg. Add to bread cube bowl. Add currants and mix well. Bake for 1 hour plus, or until the pudding has risen high and is medium brown on top. It will rise like a souffle and then fall as it cools. Serve warm smothered in milk.",8 Servings,
API Ninja,"Scrambled_Tofu_for_Breakfast,_Lunch_or_Dinner","Scrambled Tofu for Breakfast, Lunch or Dinner",,"1/2 lb Firm tofu drained|1/2 Leek that has been cut|Lengthwise, cleaned and|Diced|1/4 ts Mustard seeds 1/2 tsp. curry powder|1/4 c Water|x Tamari (soy sauce)|x Cayenne powder and black|Pepper to taste","Heat oil in skillet until hot. Add mustard seeds and when they begin to pop add leek and saute for 2 minutes. Add crumbled tofu and continue sauting for 2 more minutes. Add water, tamari, and spices. Cover and cook until all water is cooked off. Serve with sprouts. I also saute with red pepper, black olives, celery and often throw in a handful of leftover brown rice whenever possible.",2 Servings,
API Ninja,A_Texas_Breakfast_Casserole,A Texas Breakfast Casserole,,1 c Crescent rolls|1 lb Sausage; cooked and drained|Fresh mushrooms; sliced|3/4 lb Monterey jack cheese; grated|6 Eggs; beaten|1 c Cream of onion soup,"Line a 13x9 inch Pyrex dish with rolls, sealing perforations. Cover with sausage, mushrooms and half the cheese. Mix eggs with soup and pour over casserole. Sprinkle remaining cheese on top. Chill overnight. Bake at 350 for 1 hour. Note: For variation, you can use cooked, crumbled bacon or bite-sized pieces of ham instead of sausage.",8 Servings,
API Ninja,Molly's_Lovin'_Breakfast_Casserole,Molly's Lovin' Breakfast Casserole,,6 Eggs|2 c Milk|1 ts Salt|1 ts Dry mustard|2 sl White bread; cubed|1 lb Sausage; browned *see note|1 c Cheddar cheese; shredded,"Beat eggs; add milk, salt and mustard. Mix well. Butter the bottom of a 9"" x 13"" baking dish. Place bread cubes on the bottom. Make a layer of sausage; next a layer of cheese. Carefully pour the egg mixture over the top. Refrigerate overnight. Bake at 350 deg. for 45 minutes. Let stand about 5 minutes before cutting. NOTE We enjoy Portuguese sausage in this casserole.",4 Servings,
API Ninja,Mom's_Breakfast_Casserole,Mom's Breakfast Casserole,,1 lb Pork sausage|3 sl White bread; cubed|1 c Shredded Cheddar cheese|8 Eggs|2 c Milk|1 ts Dry mustard|Salt and pepper; to taste,"Brown sausage in skillet, stirring until curmbly. Drain. Layer sausage, bread cubes, and cheese in a well greased 9x13 baking pan or casserole. Beat eggs with milk, dry mustard, salt, and pepper. Pour over layers. Cover, and chill overnight. Next morning, bake, uncovered, at 350 degrees, for 35-40 minutes, or until center is set. Notes: You can use half sausage, half (cooked, crumbled) bacon. You can use all bacon You can use a mixture of ham/bacon/sausage...actually, you can use any combination of meat you desire. You can add onion and green pepper to the mixture. You can use more cheese if you like; and Swiss cheese is also good in this. This reheats well in the microwave; leftovers can be frozen and reheated. Anyway.....If you take this recipe, and add whatever you like in a quiche, it will work. At times I've added canned mushrooms, green onion, Canadian bacon...it's versatile. Your basic recipe is all the above ingredients except the sausage. You can add whatever fixings your family likes.",1 Servings,
API Ninja,Mom's_Breakfast_Strata,Mom's Breakfast Strata,,"1 lb Hot spicy sausage|1 lb Bacon|12 Slices bread, cubed|2 1/2 c Grated sharp cheddar|8 lg Eggs|1 ts Worcestershire sauce opt.|1 ts Salt|1 ts Dry mustard|1 Quart of milk","Fry sausage and bacon. Drain well. Crumble and mix together. Spray a lasagne or 9x13 in baking pan with non-stick spray. Place half the bread cubes and cheese in baking dish, then the sausage and bacon, then the remaining bread and cheese. Beat the eggs and add remaining ingredients. Pour over the casserole and refrigerate overnite. Bake for 1 hour in a Preheated 325F oven. Notes: This is my mom's version of breakfast strata. We have since made it with turkey sausage sometimes eliminating the bacon altogehter. I have never tried an egg substitute. Maybe 1C eggbeaters instead of 4 of the eggs? Using 2% milk is okay. Low fat shredded cheese is okay or a mix of regular and low fat. Just some ideas if you want to make the dish lighter.",8 Servings,
API Ninja,Banana-Date_Breakfast_Shake,Banana-Date Breakfast Shake,,"1 Banana|2 Dates; pits removed, up to 3|1 c 1% Milk; (up to 1-1/2)",Put banana and dates in blender. Add a small amount of milk and blend for 1 minute. Add remainder of milk and blend for 1 more minute. Drink up! This liquid breakfast is healthy and delicious.,1 Servings,
API Ninja,Blender_Breakfast,Blender Breakfast,,"1 Ripe banana, peach, or|Nectarine, peeled, cut up.|1/2 c Milk OR|1/2 c Low-fat yogurt|1 ts Honey, sugar or maple syrup|1 tb Natural bran","1>. Combine banana, milk, honey and bran in blender or food processor. Whirl until smooth. Pour into tall glass.",1 Servings,
API Ninja,Tortilla_Breakfast_Casserole,Tortilla Breakfast Casserole,,8 Flour tortillas|8 sl Ham|8 sl Monterrey Jack cheese 1x1 1/2 x 5 inches)|8 Whole green chilies|2 1/2 c Grated cheddar cheese|3 tb Butter|1/3 c Flour|2 1/2 c Milk|Mild red chili powder or paprika,"Roll a slice of ham, strip of cheese and chili in a tortilla. Put in a casserole dish. Make the white sauce. Add butter and flour in sauce pan. Cook together a few minutes and add milk. Cook, stirring until the sauce thickens. Pour the sauce over the tortilla rolls. Top with cheddar cheese and chili powder. Bake 40 min at 350 F.",1 Servings,
API Ninja,Swiss_Breakfast_Parfait,Swiss Breakfast Parfait,,"1 c Quaker Oats, uncooked - (quick or old-fashioned)|16 oz Vanilla yogurt - nonfat or lowfat|8 oz Crushed pineapple in juice - undrained|2 tb Sliced almonds (optional)|2 c Sliced strawberries - fresh or frozen","In medium bowl, combine oats, yogurt, pineapple and almonds; mix well. Cover, refrigerate overnight or up to 4 days. To serve, layer oat mixture and strawberries in 4 parfait glasses. Garnish with additional strawberries, if desired. Serve chilled.",4 Servings,
API Ninja,Pessah_Breakfast_Boumuelos,Pessah Breakfast Boumuelos,,4 Matzos (up to 5)|1 Eggs (up to 2)|1/4 Salt (up to 1/2)|Oil to deep fry,"My grand- mother Venoutcha Covo nee Benaroyo,fled Bulgaria with my father and grand-father during ww2 to Tehran. They travelled with 2 heavy truncks, in one of them, was the famous Bourmoulikous-pan. Actually those pans are used to prepare 6 fried eggs at once, one in each hollow. Simple to prepare, these bimuelos are traditionaly served in our familly. Soak matzot, broken in very small pieces, during night. In the morning, squeeze out as much water as possible. In a bowl, mix well with the eggs and salt. Pour oil in the frying pan, form matzo mixture with a Tspoon into round shape. Drop in hot oil and brown on both sides. Serve with sugar hot syrup (sugar boiled with water). The blue enamel pan, was abandoned,when my parents fled the Ayatollahs regim.",1 Servings,
API Ninja,Tomato_Lemon_Breakfast_Shake,Tomato Lemon Breakfast Shake,,1 lg Carrot|1 c Nonfat plain yogurt|2/3 c Canned tomatoes; drained|1 tb Sugar|1 ts Lemon zest|Ice cubes; optional,"Cook the carrot until tender. Puree the cooked carrot in a food processor or blender and process until pureed. Add the yogurt, tomatoes, sugar, and lemon zest. Process for 1 minute. Per serving: 239 Calories; 1g Fat (3% calories from fat); 15g Protein; 44g Carbohydrate; 4mg Cholesterol; 540mg Sodium Food Exchanges: 2 1/2 Vegetable; 1 Fruit; 1 1/2 Non-Fat Milk; 1 Other Carbohydrates",1 servings,
API Ninja,Christmas_Breakfast_Casserole,Christmas Breakfast Casserole,,"1 lb Ground pork|1 sm Onion; chopped|1 Clove garlic; minced|1 ts Salt|1/2 ts Italian seasoning|1/4 ts Crushed hot red pepper|4 Eggs|2 c Milk|1/4 ts Black pepper|4 c Italian or French bread; cut into 1"" cubes|1 1/2 c Shredded Cheddar cheese","1. In a large skillet, cook ground pork, onion, and garlic over medium-high heat, stirring often to break up meat, until pork loses its pink color, about 5 minutes. Stir in 3/4 teaspoon salt, Italian seasoning, and hot red pepper. 2. In a medium bowl, whisk together eggs, milk, remaining 1/4 teaspoon salt, and black pepper. 3. In a lightly buttered 9 x 13 inch baking dish, spread 2 cups bread cubes. Cover with pork mixture. Spread remaining 2 cups bread cubes over pork mixture, then sprinkle on Cheddar cheese. Pour egg mixture over all, cover with plastic wrap, and refrigerate at least 2 hours or overnight. 4. Bake in a 350 degree oven until egg mixture is set and top is browned, 50 to 60 minutes. Let stand 5 minutes before cutting into squares to serve.",6 Servings,
API Ninja,Christmas_Breakfast_Strudels,Christmas Breakfast Strudels,,"2 tb Butter|2 tb All-purpose flour|1 c Milk|1/2 c Shredded Old Cheddar cheese|1/4 ts Salt (approx.)|1/4 ts Pepper|6 Eggs, lightly beaten|1 c Diced smoked ham|2 tb Minced fresh parsley|2 ts Minced fresh chives or green onion tops|1/2 ts Dried thyme|8 Sheets phyllo pastry|1/4 c Butter, melted|3 tb Grated Parmesan cheese","In saucepan, melt butter over medium heat. Stir in flour, slowly whisk in milk. Cook, stirring constantly, for about 5 minutes or until thickened. Add Cheddar cheese, 1/4 tsp. salt and half of the pepper; stir until cheese is melted. Set aside. In large nonstick skillet, stir together eggs, ham, parsley, chives, thyme, remaining pepper and pinch more salt;cook over medium-high heat, stirring almost constantly, for about 3 minutes or until eggs are scrambled and just cooked but still moist. Add to cheese sauce; mix well. Let cool. Place 1 sheet of the phyllo on work surface, keeping remainder covered with plastic wrap and damp towel to prevent drying out. Brush lightly with melted butter. Fold in half lengthwise; brush with butter. Spoon about 1/3 cup of the egg mixture onto end of phyllo, leaving 1 inch border. Sprinkle filling with about 1 tsp. Parmesan cheese. Gently roll up, tucking in sides to enclose filling. Brush top with butter. Place, seam side down, on greased baking sheet. Repeat with remaining ingredients to make 7 more strudels. (Can be prepared to this point, wrapped and refrigerated for up to 48 hours or frozen then stored in airtight container for up to 1 month; do not thaw.)",8 Servings,
API Ninja,Chuck's_Breakfast_Burrito,Chuck's Breakfast Burrito,,1 lg Flour tortilla|3 Eggs|1 / cup sharp cheddar cheese -|Shredded|1 / cup jack cheese - shredded|1/4 c Red bell pepper - sliced thin|1/2 c Iceberg lettuce|Salsa|Guacamole|Sour cream|Jalapenos,"Directions: Scramble the eggs to desired doneness and warm the tortilla. Layer burrito with ingredients and roll. Garnish with salsa, guacamole, sour cream and jalapenos.",1 servings,
API Ninja,Chuck's_Power_Breakfast,Chuck's Power Breakfast,,3 Eggs|Cream cheese - to taste|1/4 c Chives - chopped|1 Boneless; skinless chicken breast|2 tb Olive oil|6 Roma tomatoes - peeled; and sliced|1/4 Onion; finely chopped|2 tb Cilantro chopped|1 Jalepeno pepper - seeded and minced|Salt and pepper|1 Bagel - toasted,"Directions: In a small bowl, scramble eggs, cheese and chives. Cook over medium heat to desired doneness. Pound the chicken breast thin. Heat oil in a pan and saute chicken until done. Combine diced tomatoes, onion, cilantro, jalepeno and salt and pepper to form salsa. Serve all together with toasted bagel.",1 servings,
API Ninja,Quick_Pita_Breakfast,Quick Pita Breakfast,,1 sm Apple; diced|1/4 c Cottage cheese; lowfat|1 tb Raisins|1/2 Whole wheat pita bread,"Combine apple, cottage cheese, and raisins. Fill Pita pocket with mixture. 1 starch/bread 1/2 lean meat 2 fruit",1 Servings,
API Ninja,Peach_Breakfast_Cake,Peach Breakfast Cake,,"1/2 c Butter or margarine|1/2 c Sugar|1 ts Orange peel, grated|1/4 ts Almond extract|2 Eggs|3/4 c Flour, all-purpose|3 Peaches, ripe|1 c Sour cream|1/4 c Sugar|1 Egg white|1/4 ts Almond extract","ea cinnamon sugar mixture With mixeror food processor, beat or whirl butter, sugar, peel and almond extract until blended. Add eggs, one at a time, mixing well. Add flour, whirl or beat until smoothly mixed. Spread batter into buttered, floured 9-inch cheesecake pan with removable rim. (Spread with wet spatula or spoon). Peel and either, halve or slice peaches. Arrange peaches on batter. Bake at 350 for about 25-30 minutes (until lightly browned and just beginning to pull away from pan sides). Remove from oven. Quickly and neatly, spoon cream topping around fruit. Bake 10 minutes longer. Cool on rack at least 30 minutes. Serve warm or cool. If made ahead, cool, cover, and let stand up to 3 hours at room temperature or chill up to 8 hours. Run a knife between pan rim and cake. Remove rim and set cake on platter. Sprinkle to lightly with cinnamon sugar. TOPPING: Beat to blend sour cream, sugar, egg white andextract.",8 Servings,
API Ninja,Orange_Breakfast_Bread,Orange Breakfast Bread,,3/4 c Low-fat buttermilk|1/2 c Unsweetened applesauce|1/4 c Orange juice concentrate - (frozen)|1/3 c Honey|3 tb Olive oil|2 1/4 c Rice flour|1 ts Xanthan gum|1 ts Baking powder|1 ts Baking soda|1/2 ts Salt|2 tb Grated orange peel|1 c Confectioners' sugar|2 tb Orange juice,"Combine buttermilk, applesauce, juice concentrate, honey, eggs and oil in blender or food processor 1 minute. Combine flour, xanthan gum, baking powder, baking soda and salt in large bowl. Make a well in center of flour mixture; pour in liquid mixture and orange peel; stir to combine. Pour batter into 3 lightly greased mini loaf pans. Use rubber spatula to smooth top of each loaf. Bake in 350 degrees F. oven 35 to 40 minutes, or until cake tester comes out clean. Combine confectioners' sugar and orange juice in small bowl; stir until smooth, set aside. Turn loaves onto wire rack; cool 10 minutes. Poke holes in loaves with wooden pick or fork; drizzle glaze over loaves. Makes 3 mini loaves Each serving (2 slices) provides: * 278 calories * 4 g. protein * 6 g. fat * 53 g. carbohydrate * 0 g. dietary fiber * 50 mg. cholesterol * 293 mg. sodium Variation: Glazed Lemon-Poppy Seed Loaves - Substitute 1/4 cup lemon juice for orange juice concentrate, add 2 tablespoons poppy seeds and 2 tablespoons lemon peel; omit lemon peel. For Glaze: Substitute lemon juice for orange juice. Poke holes in warm loaves. Drizzle glaze over loaves.",3 Loaves,
API Ninja,Orange_Breakfast_Nog,Orange Breakfast Nog,,1 1/2 c Buttermilk|1/3 c Frozen oragne juice concentrate|2 tb Brown sugar|1 ts Vanilla|3 lg Ice cubes,"In blender container combine buttermilk, orange-juice concentrate, brown sugar and vanilla. Cover and blend until smooth. With blender running, add ice cubes, 1 at a time, through opening in lid. Blend until smooth and forthy. Serves 2-3.",2 Servings,
API Ninja,Goat_Cheese_&_Green_Olive_Truffles_with_Winter_Squash_Salad,Goat Cheese & Green Olive Truffles with Winter Squash Salad,,"12 oz Fresh soft goat cheese; such as Coach Farm|1/2 c Finely-chopped flat-leaf parsley|1 c Green Olive Pesto; see * Note|1 md Butternut squash; peeled, seeded,|And cut into 1/2"" cubes -; (abt 2 cups)|6 oz Extra virgin olive oil; divided|2 oz Balsamic vinegar|2 Scallions from white to green; thinly sliced|1 tb Black mustard seeds|Salt; to taste|Freshly-ground black pepper; to taste","* Note: See the ""Green Olive Pesto"" recipe which is included in this collection. Roll goat cheese into four balls roughly the size of golf balls. Roll balls in a plate covered with Green Olive Pesto, tapping and rolling so that pesto adheres in a thin layer. Roll olive pesto-coated goat cheese balls in a plate covered with chopped parsley, until coated. Set aside. Bring two quarts of water to a boil. Drop squash cubes into boiling water and cook until soft yet still firm (about 5 to 6 minutes). Drain in a colander over sink and refresh with cold water until cool. Toss squash cubes with 4 ounces of the extra-virgin olive oil, balsamic vinegar, scallions, and mustard seeds. Season to taste with salt and pepper. Divide and arrange squash salad in center of four plates. Place one goat cheese truffle in center of each plate and drizzle with 1 tablespoon extra-virgin olive oil and serve. This recipe yields 4 servings.",4 servings,
API Ninja,Goat_Cheese_And_Braised_Red_Onion_Tart,Goat Cheese And Braised Red Onion Tart,,"2 tb Olive oil|3 Red onions; sliced into thin rounds|1 tb Red vinegar|1 c Red wine|1/2 tb Sugar|Salt; to taste|1/2 lb Puff pastry|4 oz Goat cheese; sliced|4 Tomatoes; peeled and seeded|6 Olives; pitted, chopped (6|To 8)|1/2 ts Parmesan cheese","Heat oil in a cast-iron skillet and saute the red onions until translucent. Stir in vinegar, red wine, sugar and salt. Place skillet in 375 degree oven for 1/2 hour. Cool. (Can be done 1 day ahead). Roll out puff pastry and cut out an 8 inch circle. Place on a pizza pan. Spread pastry with the braised onion mixture and top with goat cheese slices, tomatoes and olives. Sprinkle with Parmesan cheese. Place duck legs and shredded meat on top. Serve.",4 servings,
API Ninja,Goat_Cheese_And_Olive_Spread,Goat Cheese And Olive Spread,,"4 oz Goat cheese (chevre)|4 oz Cream cheese or ricotta cheese, at room temperature|2 Green onions, chopped|1/4 c Chopped fresh basil|2 tb Olive oil|2 tb Lemon juice|1/4 c Coarsely chopped black olives|1/2 ts Pepper|Assorted fresh vegetables|(carrots,celery,fennel,green beans,cauliflower), cut in bite-sized pieces","1. Blend together goat cheese and cream cheese in food processor or by hand until smooth. 2. Add green onions, basil, olive oil and lemon juice. Blend until smooth. Add olives and pepper and combine just to incorporate olives.",6 Servings,
API Ninja,Goat_Cheese_And_Olive-Stuffed_Chicken_Breasts,Goat Cheese And Olive-Stuffed Chicken Breasts,,12 Kalamata or other brine-cured black olives|2 oz Soft mild goat cheese; (2 tablespoons)|1 ts Chopped fresh thyme leaves|4 Boneless chicken breast halves with skin|2 ts Vegetable oil,"Preheat oven to 300 degrees. Pit and thinly slice olives. In a small bowl stir together olives, goat cheese, thyme, and salt and pepper to taste until combined well. Pat chicken dry and season with salt and pepper. To form a pocket in chicken for filling: Put a chicken breast half on a cutting board and, beginning in middle of 1 side of breast half, horizontally insert a sharp thin knife three fourths of the way through center, moving knife in a fanning motion to create a pocket. Form pocket in remaining breast half in same manner. Divide filling between pockets and spread evenly with a finger. Pat chicken dry and season with salt and pepper. In a small heavy ovenproof skillet heat oil over moderately high heat until hot but not smoking and brown chicken, skin sides down, about 2 minutes. Turn chicken over and brown about 2 minutes more. Transfer skillet to middle of oven and bake chicken until cooked through, about 15 minutes. Yield: 4 servings Per serving: 80 Calories (kcal); 9g Total Fat; (100% calories from fat); 0g Protein; 0g Carbohydrate; 0mg Cholesterol; 0mg Sodium Food Exchanges: 0 Grain(Starch); 0 Lean Meat; 0 Vegetable; 0 Fruit; 2 Fat; 0 Other Carbohydrates",1 servings,
API Ninja,Goat_Cheese_And_Spinach_Tart,Goat Cheese And Spinach Tart,,1/2 c Chopped onion|1 tb Olive oil|3 c Stemmed and washed spinach|5 Eggs|1 1/2 c Fresh goat cheese; see * Note|2 c Heavy cream|Salt; to taste|Freshly-ground white pepper; to taste|1 Nine-inch prebaked plain tart shell|2 tb Snipped chives|2 tb Finely-diced red bell pepper,"* Note: See the Goats Cheese recipe which is included in this collection. Preheat oven to 350 degrees. In a skillet cook onion in oil until tender, 5 minutes; add spinach, a handful at a time, stirring. Cook until spinach wilts, releases its liquid, and liquid evaporates. Transfer to a bowl to cool. In another bowl beat eggs with goat cheese to blend thoroughly, add cream and stir in cooled spinach mixture; season with salt and pepper. Fill tart shell. Bake 30 minutes, until custard is firmly set on sides, but still slightly moist in center. Cool on a rack about 10 minutes before cutting into wedges. Serve garnished with snipped chives and diced red pepper. This recipe yields 8 to 10 first course servings.",8 servings,
API Ninja,Goat_Cheese_And_Thyme_Potato_Cake,Goat Cheese And Thyme Potato Cake,,"1 1/2 lb Small red potatoes|3/4 Stick unsalted butter; softened (6 tablespoons)|1/2 c Sour cream|4 oz Goat cheese; (preferably aged; about 1/2 cup), grated if aged or forced through a grater if soft|2 lg Eggs|1 ts Fresh thyme leaves","Generously oil or butter a 9-inch square baking pan and line with a 14-by 8-inch piece parchment paper, allowing ends of paper to overhang 2 opposite edges of pan. Press on paper to coat underside with oil or butter and turn over, keeping ends of paper overhanging. Preheat oven to 375 degrees F. Cut potatoes into 1/4-inch-thick slices and in a kettle of boiling salted water cook until tender but not falling apart, about 8 minutes. Drain potatoes in a colander and cool 15 minutes. In a large bowl whisk together butter and sour cream until smooth and whisk in goat cheese and eggs until combined well. Add potatoes, tossing gently, and transfer mixture to baking pan. Smooth top with a spatula, spreading potatoes evenly, and sprinkle with thyme. Bake potato cake in middle of oven 35 minutes, or until top is golden, and cool in pan on a rack. Potato cake may be made 2 days ahead and chilled, covered. Using parchment paper, lift potato cake from pan and transfer to a cutting board. Cut cake into squares, discarding parchment, and serve at room temperature. Yield: 6 servings",1 servings,
API Ninja,Goat_Cheese_And_Tomato_Napoleon_(Dj/dp),Goat Cheese And Tomato Napoleon (Dj/dp),,Flour|1/2 Sheet puff pastry dough|1 Egg; beaten|3 Plum tomatoes; sliced into 1/4-inch wheels|1 Clove garlic; minced|5 ts Mixed herbs|3 tb Olive oil|Salt and pepper|8 oz Soft goat cheese,"Preheat oven to 350 degrees. On a floured surface, roll out dough until it is about 1/8-inch thick. Dock the pastry with a fork to keep it from rising. Using a 1 or 2-inch round cookie cutter cut out pastries and place on a lined cookie sheet. Dab a little egg wash on each pastry, then cover with another liner sheet. Top with an identical sized cookie sheet, to prevent the pastry from rising too much. Refrigerate for at least 15 minutes. Bake, still covered with second cookie sheet for about 30 minutes, or until golden brown. Let cool. In large bowl toss tomatoes, garlic, 2 teaspoons of the herbs, olive oil, salt and pepper. Roast in oven for 15 to 20 minutes. Meanwhile, roll goat cheese into logs the same width as tomatoes and pastry. Coat cheese with remaining herbs and slice into 1/4-inch wheels. Once pastry is cool, slice in half to get 2 thin rounds. Place one wheel of goat cheese on pastry and top with tomato slice. Cover with second half of pastry. Reheat in oven until warm. Serve.",4 servings,
API Ninja,Goat_Cheese_Burgers,Goat Cheese Burgers,,1 1/2 lb Lean ground beef|1/2 c Fresh breadcrumbs|2 tb Fresh lemon juice|2 ts Lemon zest|2 ts Thyme|1 ts Salt|1/2 ts Pepper|6 tb Soft; fresh goat cheese|Hamburger buns|Red pepper relish; (recipe follows),"Combine beef with crumbs, lemon juice, lemon zest, thyme, salt and pepper. Mix well. Form into 12 thin (4"" diameter) patties. Place 1 tablespoon goat cheese atop 6 of the beef patties. Top each with remaining 6 patties. Seal at edges to enclose cheese. Grill until cooked through, about 5 minutes per side, or until desired doneness. Serve with buns and red pepper relish. Yield: 6 servings.",1 servings,
API Ninja,Goat_Cheese_Chocolate_Truffles,Goat Cheese Chocolate Truffles,,"6 oz Fine-quality bittersweet chocolate; (not unsweetened), chopped|6 oz Fresh goat cheese; (also known as goatfromage blanc, available in bulk at specialty foods shops) (about 3/4 cup)|2 tb Confectioners' sugar|1/2 ts Vanilla|1/8 ts Pure lemon extract|1/4 c Unsweetened cocoa powder; sifted, for coating the truffles","In a metal bowl set over a pan of barely simmering water melt the chocolate, stirring until it is smooth, remove the bowl from the pan, and let the chocolate cool slightly. In a bowl whisk together the goat cheese, the confectioners' sugar, the vanilla, and the lemon extract until the mixture is light and fluffy, whisk in the chocolate until the mixture is combined well, and chill the mixture, covered, for 1 hour, or until it is firm. Form heaping teaspoons of the mixture into balls and roll the balls in the cocoa powder. Chill the truffles on a baking sheet lined with waxed paper for 30 minutes, or until they are firm. The truffles keep in an airtight container, chilled, for 3 days. Makes about 25 truffles.",1 servings,
API Ninja,Goat_Cheese_Croutons,Goat Cheese Croutons,,Olive oil|8 sl French or Italian bread; 1/2-inch thick|Salt|Freshly ground black pepper|8 sl Goat cheese; 1/4-inch thick|1 tb Fresh thyme leaves,"Preheat the oven to 350 degrees. Brush both sides of the bread slices with olive oil and sprinkle with salt and pepper. Place the bread on a baking sheet and toast in the oven for about 4 minutes, turning once, until lightly browned. Top each crouton with a slice of goat cheese and sprinkle with thyme, salt and pepper. Set aside. This recipe yields 8 croutons.",8 servings,
API Ninja,"Goat_Cheese_Dip_with_""Primary""_Crudites","Goat Cheese Dip with ""Primary"" Crudites",,5 1/2 oz Soft mild goat cheese; (such as Montrachet)|2 tb Olive oil|3 tb Chopped radishes|2 tb Chopped green onion tops|1/2 lb Green beans; trimmed|1 cn Baby corn; drained (15-ounce)|1 Radish bunch; tops left on|French bread baguette slices|Additional chopped radishes|Additional chopped green onion tops,"Blend cheese, oil and generous amount of pepper in processor until smooth. Add 3 tablespoons chopped radishes and 2 tablespoons chopped green onion tops and just blend in. Transfer to bowl. Blanch green beans in large pot of boiling salted water until crisp-tender. Drain. Rinse with cold water. Drain well and pat dry. (Dip and beans can be prepared 1 day ahead. Cover separately and refrigerate.) Place dip in center of platter. Surround with green beans, corn, whole radishes and bread. Sprinkle dip with additional chopped radishes and onions. Serves 4.",1 servings,
API Ninja,Goat_Cheese_Fondue_on_Country-Style_Bread,Goat Cheese Fondue on Country-Style Bread,,"3 sm Cottins de Chavignol; or about 7 ounces Montrachet cheese|3 1/2 lb Gruyere or Swiss cheese|1/4 Cup; plus 1 tablespoon dry white wine, such as Chablis or Macon|1 Clove garlic|1 1/2 tb Unsalted butter|1 1/2 ts Strong Dijon mustard|2 tb Marc de Bourgogne; Grappa or Cognac|6 Thick slices country-style bread|6 Sprigs fresh savory or thyme|Freshly ground white pepper","Using a paring knife, trim away any mold from the goat cheese and coarsely chop. Shred the Gruyere cheese. Place the wine and garlic in a small, heavy saucepan. Bring to a boil over low heat and allow to reduce by half. Add the goat cheese and let melt over low heat, stirring with a wooden spoon. Remove the garlic. Add the Gruyere and butter and stir over low heat until the cheese are melted and well blended. Remove from the heat and stir in the mustard and Marc. Preheat the broiler. A few minutes before serving, place the bread slices on a baking sheet and toast. Remove from the oven and immediately spread each slice with warm fondue. Garnish with a sprig of fresh savory or thyme and top with a grind of fresh pepper. Yields: 6 servings Per serving: 157 Calories (kcal); 17g Total Fat; (96% calories from fat); trace Protein; 1g Carbohydrate; 47mg Cholesterol; 3mg Sodium Food Exchanges: 0 Grain(Starch); 0 Lean Meat; 0 Vegetable; 0 Fruit; 3 1/2 Fat; 0 Other Carbohydrates",1 servings,
API Ninja,Goat_Cheese_Ice_Cream,Goat Cheese Ice Cream,,2 c Heavy cream|1/2 c Milk|4 Egg yolks|1/4 c Sugar|3 tb Corn syrup|4 oz Goat cheese,"Prepare an ice water bath. Bring the cream and milk to a boil. Whisk together the egg yolks and sugar and slowly pour in some of the hot cream to temper the eggs. Pour the eggs into the cream and continue to cook for 2 to 3 minutes, or until the mixture coats the back of a spoon and steam rises from the top. Whisk together the corn syrup and goat cheese and then whisk this mixture into the cream mixture until smooth. Strain through a fine-mesh sieve and chill over the ice water bath. Freeze in an ice cream machine. Keep frozen until ready to use. Yield: approximately 3 cups",1 servings,
API Ninja,Goat_Cheese_Mashed_Potatoes_with_Leeks_And_Chives,Goat Cheese Mashed Potatoes with Leeks And Chives,,2 1/2 lb Russet; (baking) potatoes|1 1/2 c Thinly sliced well-washed white and pale green part of leek|3/4 c Finely chopped onion|2 Garlic cloves; minced|3 tb Unsalted butter|2/3 c Milk|1 1/2 c Crumbled mild goat cheese such as; (about 6 ounces) Montrachet|1/4 c Minced fresh chives,"In a saucepan combine the potatoes, peeled and cut into 1-inch pieces, with enough cold water to cover them by 1 inch and simmer them for 10 to 15 minutes, or until they are tender. While the potatoes are cooking, in a heavy skillet cook the leek, the onion, and the garlic in 2 tablespoons of the butter, covered, over moderate heat, stirring occasionally, for 10 minutes, or until the vegetables are soft. Drain the potatoes, return them to the pan, and steam them over moderate heat, shaking the pan, for 30 seconds, or until any excess liquid is evaporated. Force the potatoes through a ricer or the medium disk of a food mill into a bowl and stir in the milk, the remaining 1 tablespoon butter, the leek mixture, half the goat cheese, the chives, and salt and pepper to taste. Spoon the mixture into a buttered 2-quart baking dish, sprinkle the remaining goat cheese over the top, and bake the mixture in the middle of a preheated 350&deg;F. oven for 20 minutes. Serves 4 to 6.",1 servings,
